match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1343970,2022/23,2023-02-07,"SuperSport Park, Centurion",2,19.3,Paarl Royals,Pretoria Capitals,BC Fortuin,Codi Yusuf,AU Rashid,0,0,,,,,,bowled,BC Fortuin,,
1343970,2022/23,2023-02-07,"SuperSport Park, Centurion",2,19.4,Paarl Royals,Pretoria Capitals,L Ngidi,Codi Yusuf,AU Rashid,0,2,,,,2,,,,,
1343970,2022/23,2023-02-07,"SuperSport Park, Centurion",2,19.5,Paarl Royals,Pretoria Capitals,L Ngidi,Codi Yusuf,AU Rashid,2,0,,,,,,,,,
1343970,2022/23,2023-02-07,"SuperSport Park, Centurion",2,19.6,Paarl Royals,Pretoria Capitals,L Ngidi,Codi Yusuf,AU Rashid,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.1,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.2,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.3,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.4,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,L Ngidi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.5,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.6,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,0.7,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.1,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.2,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.3,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.4,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.5,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,1.6,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,BC Fortuin,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.1,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.2,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,L Ngidi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.3,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.4,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.5,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,2.6,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,L Ngidi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.1,Pretoria Capitals,Paarl Royals,PD Salt,BKG Mendis,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.2,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.3,Pretoria Capitals,Paarl Royals,BKG Mendis,PD Salt,BC Fortuin,0,0,,,,,,caught,BKG Mendis,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.4,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.5,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,3.6,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.1,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.2,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,AL Phehlukwayo,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.3,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,AL Phehlukwayo,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.4,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,AL Phehlukwayo,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.5,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,4.6,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.1,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.2,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.3,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,2,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.4,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.5,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,5.6,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.1,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.2,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.3,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,T Shamsi,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.4,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.5,Pretoria Capitals,Paarl Royals,PD Salt,TB de Bruyn,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.6,Pretoria Capitals,Paarl Royals,TB de Bruyn,PD Salt,T Shamsi,0,0,,,,,,caught,TB de Bruyn,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,6.7,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.1,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.2,Pretoria Capitals,Paarl Royals,PD Salt,RR Rossouw,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.3,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,BC Fortuin,6,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.4,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,BC Fortuin,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.5,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,BC Fortuin,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.6,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,BC Fortuin,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,7.7,Pretoria Capitals,Paarl Royals,PD Salt,RR Rossouw,BC Fortuin,2,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.1,Pretoria Capitals,Paarl Royals,RR Rossouw,PD Salt,T Shamsi,0,1,,,,1,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.2,Pretoria Capitals,Paarl Royals,PD Salt,RR Rossouw,T Shamsi,0,0,,,,,,lbw,PD Salt,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.3,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.4,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.5,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,8.6,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.1,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,PR Stirling,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.2,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,PR Stirling,0,3,,1,,2,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.3,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,PR Stirling,6,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.4,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,PR Stirling,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.5,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,PR Stirling,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.6,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,PR Stirling,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,9.7,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,PR Stirling,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.1,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.2,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.3,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.4,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.5,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,10.6,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,T Shamsi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.1,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,Evan Jones,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.2,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.3,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,Evan Jones,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.4,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,Evan Jones,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.5,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.6,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,Evan Jones,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,11.7,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,Evan Jones,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.1,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,AL Phehlukwayo,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.2,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.3,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.4,Pretoria Capitals,Paarl Royals,RR Rossouw,CA Ingram,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.5,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,AL Phehlukwayo,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,12.6,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.1,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.2,Pretoria Capitals,Paarl Royals,CA Ingram,RR Rossouw,Evan Jones,0,0,,,,,,caught,CA Ingram,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.3,Pretoria Capitals,Paarl Royals,JDS Neesham,RR Rossouw,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.4,Pretoria Capitals,Paarl Royals,JDS Neesham,RR Rossouw,Evan Jones,0,1,,,,1,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.5,Pretoria Capitals,Paarl Royals,RR Rossouw,JDS Neesham,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,13.6,Pretoria Capitals,Paarl Royals,RR Rossouw,JDS Neesham,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.1,Pretoria Capitals,Paarl Royals,JDS Neesham,RR Rossouw,AL Phehlukwayo,3,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.2,Pretoria Capitals,Paarl Royals,RR Rossouw,JDS Neesham,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.3,Pretoria Capitals,Paarl Royals,JDS Neesham,RR Rossouw,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.4,Pretoria Capitals,Paarl Royals,RR Rossouw,JDS Neesham,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.5,Pretoria Capitals,Paarl Royals,JDS Neesham,RR Rossouw,AL Phehlukwayo,0,0,,,,,,caught,JDS Neesham,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,14.6,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.1,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,Evan Jones,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.2,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,Evan Jones,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.3,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.4,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.5,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.6,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.7,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,6,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,15.8,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,Evan Jones,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.1,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,T Shamsi,2,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.2,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.3,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,T Shamsi,0,1,,,,1,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.4,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,T Shamsi,2,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.5,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,T Shamsi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,16.6,Pretoria Capitals,Paarl Royals,E Bosch,RR Rossouw,T Shamsi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.1,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.2,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.3,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.4,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.5,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.6,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,17.7,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,L Ngidi,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.1,Pretoria Capitals,Paarl Royals,RR Rossouw,E Bosch,AL Phehlukwayo,0,0,,,,,,caught,RR Rossouw,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.2,Pretoria Capitals,Paarl Royals,S Muthusamy,E Bosch,AL Phehlukwayo,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.3,Pretoria Capitals,Paarl Royals,E Bosch,S Muthusamy,AL Phehlukwayo,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.4,Pretoria Capitals,Paarl Royals,E Bosch,S Muthusamy,AL Phehlukwayo,6,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.5,Pretoria Capitals,Paarl Royals,E Bosch,S Muthusamy,AL Phehlukwayo,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,18.6,Pretoria Capitals,Paarl Royals,E Bosch,S Muthusamy,AL Phehlukwayo,0,0,,,,,,caught,E Bosch,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.1,Pretoria Capitals,Paarl Royals,S Muthusamy,M Pretorius,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.2,Pretoria Capitals,Paarl Royals,S Muthusamy,M Pretorius,L Ngidi,0,0,,,,,,run out,M Pretorius,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.3,Pretoria Capitals,Paarl Royals,AU Rashid,S Muthusamy,L Ngidi,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.4,Pretoria Capitals,Paarl Royals,AU Rashid,S Muthusamy,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.5,Pretoria Capitals,Paarl Royals,AU Rashid,S Muthusamy,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.6,Pretoria Capitals,Paarl Royals,AU Rashid,S Muthusamy,L Ngidi,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",1,19.7,Pretoria Capitals,Paarl Royals,AU Rashid,S Muthusamy,L Ngidi,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.1,Paarl Royals,Pretoria Capitals,JJ Roy,PR Stirling,E Bosch,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.2,Paarl Royals,Pretoria Capitals,JJ Roy,PR Stirling,E Bosch,0,0,,,,,,caught,JJ Roy,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.3,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,E Bosch,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.4,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,E Bosch,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.5,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,E Bosch,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.6,Paarl Royals,Pretoria Capitals,PR Stirling,JC Buttler,E Bosch,0,1,1,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.7,Paarl Royals,Pretoria Capitals,PR Stirling,JC Buttler,E Bosch,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,0.8,Paarl Royals,Pretoria Capitals,PR Stirling,JC Buttler,E Bosch,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,1.1,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,S Muthusamy,0,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,1.2,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,S Muthusamy,4,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,1.3,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,S Muthusamy,6,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,1.4,Paarl Royals,Pretoria Capitals,JC Buttler,PR Stirling,S Muthusamy,1,0,,,,,,,,,
1343971,2022/23,2023-02-08,"The Wanderers Stadium, Johannesburg",2,1.5,Paarl Royals,Pretoria Capitals,PR Stirling,JC Buttler,S Muthusamy,1,0,,,,,,,,,
